Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>"
4819419978,"Feb 20, 2021, 4:33:40 PM",mind-clearing joggy jog,Run,"",1419,3.31,168.0,18,false,,activities/5141813759.fit.gz,,,1419.0,997.0,3311.10009765625,5.599999904632568,3.321063280105591,7.240570068359375,7.440569877624512,2.200000047683716,8.300000190734863,9.800000190734863,-0.0060402886010706425,,,86.0,80.64205932617188,,145.57330322265625,,,169.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,3325.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827424354,"Feb 21, 2021, 9:38:32 PM",wishing more ice skating rinks were open,Run,"",851,2.52,144.0,3,false,,activities/5150163329.fit.gz,,,851.0,724.0,2526.199951171875,4.599999904632568,3.4892265796661377,9.711061477661133,9.911060333251953,2.5999999046325684,9.100000381469727,7.800000190734863,-0.007917029783129692,,,85.0,80.88192749023438,,133.38719177246094,,,104.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,2537.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836030862,"Feb 23, 2021, 2:59:18 PM",TOOOOO hottt,Run,"Another 5K PR at 23:41! With a 1mile cool down. This one hurt, 40deg is too warm",2393,6.46,150.0,10,false,,activities/5159131671.fit.gz,,,2393.0,1916.0,6460.5,5.300000190734863,3.371868371963501,15.409191131591797,15.709199905395508,2.200000047683716,8.199999809265137,16.700000762939453,-0.004643603228032589,,,84.0,80.1664810180664,,129.29600524902344,,,243.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,6497.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4847199514,"Feb 25, 2021, 12:43:25 PM",bchRUNclub | STRIDER Challenge.13,Run,"Getting closer and closer to that 21min 5K goal
(crazy) PR for L to G St


Stride clue: distance/mileage
Part of me wanted to say goals, but didn't seem to quite fit",2126,5.76,181.0,37,false,,activities/5170720163.fit.gz,,,2126.0,1600.0,5759.60009765625,7.0,3.59975004196167,11.981401443481445,12.181400299072266,2.0999999046325684,8.199999809265137,11.800000190734863,-0.003472463460639119,,,86.0,81.36629486083984,,152.15081787109375,,,281.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,5778.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869435161,"Feb 28, 2021, 5:51:59 PM",joggy jog,Run,"Hard leg workout yesterday made for a tight run today, took it easy with a nice li’l joggy jog",2008,5.49,187.0,73,false,,activities/5194640285.fit.gz,,,2008.0,1736.0,5494.0,5.599999904632568,3.1647465229034424,12.458333015441895,8.45829963684082,0.5,7.599999904632568,21.299999237060547,0.0728067010641098,,,84.0,79.09258270263672,,165.626220703125,,,346.0,,,73.0,,,,,,,,,,,0.0,,0.0,,1.0,5535.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885948254,"Mar 3, 2021, 9:26:46 PM",I really needed these endorphins,Run,Lots of stopping today to catch/document the beautiful weather/sky,2380,6.63,172.0,28,false,,activities/5212126905.fit.gz,,,2380.0,1963.0,6631.60009765625,4.900000095367432,3.37829852104187,13.820357322692871,13.82040023803711,1.7999999523162842,7.599999904632568,11.800000190734863,0.0,,,107.0,80.16976928710938,,143.84732055664062,,,308.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,6648.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894262678,"Mar 4, 2021, 10:10:02 PM",bchRUNclub | STRIDER Challenge.14,Run,"Fav stretch: definitely the lunge stretch, gotta get those tight hip flexors!

Stride clue #14: team 
teamwork makes the dream work",1990,4.82,177.0,30,false,,activities/5220854135.fit.gz,,,1990.0,1404.0,4823.5,6.699999809265137,3.4355413913726807,31.289087295532227,31.289100646972656,2.0,21.600000381469727,14.399999618530273,0.0,,,88.0,80.90888214111328,,149.18528747558594,,,243.0,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,4898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908873908,"Mar 7, 2021, 4:51:54 PM",long long long run,Run,This one did me in... but I did! ,4640,13.29,191.0,167,false,,activities/5236293123.fit.gz,,,4640.0,3923.0,13290.0,5.800000190734863,3.3877134323120117,13.607051849365234,13.907099723815918,2.0,8.300000190734863,14.399999618530273,-0.0022573363967239857,,,86.0,81.25698852539062,,166.36119079589844,,,766.0,,,167.0,,,,,,,,,,,0.0,,0.0,,1.0,13311.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920210829,"Mar 9, 2021, 7:22:32 PM",ouch,Run,Mentally and physically tough run,1722,4.03,157.0,6,false,,activities/5248276987.fit.gz,,,1722.0,1081.0,4034.60009765625,6.5,3.7322850227355957,5.250980377197266,6.150979995727539,2.200000047683716,8.5,10.100000381469727,-0.02230704389512539,,,85.0,80.5218276977539,,131.4744110107422,,,148.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,4045.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928803924,"Mar 11, 2021, 12:55:10 PM",bchRUNclub | STRIDER Challenge.15,Run,"Challenge: run positive splits!


Stride clue #15: trust",2401,6.46,192.0,49,false,,activities/5257352885.fit.gz,,,2401.0,1888.0,6462.89990234375,4.800000190734863,3.4231462478637695,26.994840621948242,26.994800567626953,1.899999976158142,22.700000762939453,14.300000190734863,0.0,,,86.0,81.27812957763672,,154.98236083984375,,,333.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,6542.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947395012,"Mar 13, 2021, 5:18:00 PM",warm up,Run,"",887,1.98,153.0,6,false,,activities/5276968925.fit.gz,,,887.0,587.0,1986.199951171875,5.599999904632568,3.38364577293396,0.0,2.200000047683716,1.7999999523162842,5.900000095367432,1.899999976158142,-0.1107642725110054,,,85.0,80.8917465209961,,138.22640991210938,,,89.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,1983.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947415260,"Mar 13, 2021, 5:36:28 PM",Last 3.1 of a DIY half!,Run,Ran the last 3.1mi of a DIY half marathon to help pace/cheer on friends! Beyond proud of these ladies!🥰,1886,5.24,178.0,45,false,,activities/5276990208.fit.gz,,,1886.0,1886.0,5245.39990234375,4.099999904632568,2.7812302112579346,13.866666793823242,12.366700172424316,1.399999976158142,12.800000190734863,6.099999904632568,0.028596485033631325,,,85.0,79.42203521728516,,151.88275146484375,,,326.0,,,45.0,,,,,,,,,,,0.0,,0.0,,1.0,5267.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959741791,"Mar 16, 2021, 8:01:06 PM",feeling exhausted,Run,"",2306,6.53,158.0,29,false,,activities/5289916204.fit.gz,,,2306.0,1907.0,6531.5,7.300000190734863,3.4250130653381348,14.577178955078125,14.577199935913086,1.7999999523162842,7.599999904632568,16.799999237060547,0.0,,,85.0,80.20295715332031,,143.76910400390625,,,288.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,6552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972484911,"Mar 18, 2021, 8:03:45 PM",bchRUNclub | STRIDER Challenge.16,Run,"Running in the rain is so cleansing :-)

Challenge: Thread the needle
Stride clue: ~LoOoOoOveeeee~",2781,7.72,193.0,86,false,,activities/5303233762.fit.gz,,,2781.0,2298.0,7720.7001953125,5.5,3.3597476482391357,14.337499618530273,14.337499618530273,2.200000047683716,9.0,8.199999809265137,0.0,,,87.0,80.55844116210938,,163.2032012939453,,,432.0,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,7739.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987140267,"Mar 21, 2021, 5:58:28 PM","if you see a girl dancing while running, that’s me",Run,final challenge for BCH Run Club Strider Challenge Series! - technically a 10k (moving) PR of 47:18,3506,10.08,193.0,132,false,,activities/5318566157.fit.gz,,,3506.0,2838.0,10085.5,5.699999809265137,3.5537350177764893,7.526540756225586,9.92654037475586,2.200000047683716,7.599999904632568,10.899999618530273,-0.02379653975367546,,,86.0,80.78113555908203,,168.9110870361328,,,552.0,,,132.0,,,,,,,,,,,0.0,,0.0,,1.0,10093.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987140273,"Mar 21, 2021, 6:57:23 PM",“cool down”,Run,"",174,0.38,196.0,6,false,,activities/5318566428.fit.gz,,,174.0,107.0,380.5,5.199999809265137,3.556074857711792,2.9514706134796143,1.0514700412750244,4.5,7.599999904632568,15.0,0.49934297800064087,,,84.0,81.7934799194336,,180.4857177734375,,,22.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,390.1000061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005698099,"Mar 24, 2021, 8:54:04 PM",quick 5K ,Run,"",1844,5.11,167.0,31,false,,activities/5337986539.fit.gz,,,1844.0,1429.0,5117.7998046875,5.099999904632568,3.581385612487793,12.011526107788086,12.21150016784668,1.7999999523162842,8.199999809265137,10.199999809265137,-0.003907929174602032,,,86.0,80.28276824951172,,147.9641571044922,,,238.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,5134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020773876,"Mar 27, 2021, 4:41:11 PM",PSA: it’s too hot to run,Run,Bring back the cold please,2497,6.64,183.0,32,false,,activities/5353848027.fit.gz,,,2497.0,1885.0,6640.0,5.300000190734863,3.5225465297698975,9.317749977111816,9.317749977111816,1.7000000476837158,7.599999904632568,15.600000381469727,0.0,,,85.0,80.4720687866211,,144.9994659423828,,,304.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,6664.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037025667,"Mar 30, 2021, 11:43:06 AM",pretty run!,Run,"",2369,6.42,178.0,42,false,,activities/5370924259.fit.gz,,,2369.0,1864.0,6425.0,4.800000190734863,3.4468884468078613,14.611756324768066,14.611800193786621,1.7999999523162842,7.599999904632568,10.699999809265137,0.0,,,83.0,80.21043395996094,,150.4639434814453,,,325.0,,,42.0,,,,,,,,,,,0.0,,0.0,,1.0,6443.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078828623,"Apr 6, 2021, 12:01:56 PM",Post-NYC joggy jog,Run,Crazy how much better a run feels when you don’t kill yourself in the first mile,1620,4.48,190.0,36,false,,activities/5414761790.fit.gz,,,1620.0,1333.0,4483.10009765625,5.599999904632568,3.363165855407715,11.938387870788574,12.23840045928955,1.5,8.199999809265137,11.800000190734863,-0.006691798102110624,,,121.0,79.8587417602539,,154.945556640625,,,244.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,4500.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091980028,"Apr 8, 2021, 1:34:31 PM",track workout,Run,"4x200’s - 38, 37, 36, 36 sec each
Took me back to my high school track days! :)",2246,4.54,165.0,14,false,,activities/5428467087.fit.gz,,,2246.0,1398.0,4543.2998046875,6.099999904632568,3.249856948852539,11.935751914978027,11.935799598693848,2.299999952316284,7.599999904632568,13.199999809265137,0.0,,,95.0,78.20904541015625,,137.8841094970703,,,210.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,4565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124932929,"Apr 14, 2021, 11:24:40 AM",struggling with motivation ,Run,"",1778,5.02,161.0,15,false,,activities/5462978643.fit.gz,,,1778.0,1373.0,5023.7001953125,5.900000095367432,3.658921957015991,11.31291675567627,11.4128999710083,2.299999952316284,7.599999904632568,12.0,-0.0019905646331608295,,,84.0,80.7865982055664,,139.6674041748047,,,213.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,5040.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144276852,"Apr 17, 2021, 5:36:14 PM",Afternoon Walk,Walk,,3299,4.42,149.0,10,false,,activities/5483092104.fit.gz,,,3299.0,3187.0,4423.89990234375,3.9000000953674316,1.3881078958511353,12.027490615844727,9.227490425109863,1.399999976158142,7.599999904632568,25.700000762939453,0.06329257041215897,,,80.0,53.265777587890625,,112.52850341796875,,,290.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150604872,"Apr 18, 2021, 4:56:19 PM",5K warm up,Run,"",513,1.20,164.0,4,false,,activities/5489734887.fit.gz,,,513.0,313.0,1204.199951171875,5.300000190734863,3.8472843170166016,3.8276190757751465,7.927619934082031,2.299999952316284,7.599999904632568,12.899999618530273,-0.3404749929904938,,,84.0,81.21707916259766,,142.1302947998047,,,53.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,1205.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150780857,"Apr 18, 2021, 5:06:36 PM",BAA Virtual 5K ,Run,This one hurt... I was not ready...,1507,4.99,174.0,48,false,,activities/5489918033.fit.gz,,,1507.0,1498.0,4995.7001953125,4.699999809265137,3.3349132537841797,4.423529624938965,4.723529815673828,2.799999952316284,5.300000190734863,3.299999952316284,-0.006005164235830307,,,82.0,78.74747467041016,,158.60133361816406,,,292.0,,,48.0,,,,,,,,,,,0.0,,0.0,,1.0,5002.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150859216,"Apr 18, 2021, 5:36:02 PM",5K cool down,Run,"",544,1.26,188.0,17,false,,activities/5490000415.fit.gz,,,544.0,375.0,1261.199951171875,5.300000190734863,3.3631999492645264,7.984102725982666,3.6840999126434326,2.299999952316284,7.599999904632568,10.899999618530273,0.34094512462615967,,,83.0,79.78448486328125,,169.40740966796875,,,77.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,1276.5999755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168682716,"Apr 21, 2021, 4:11:06 PM",headphone-less run,Run,motivation is still struggling,1719,4.41,187.0,11,false,,activities/5508508564.fit.gz,,,1719.0,1229.0,4410.2998046875,6.0,3.588527202606201,9.270973205566406,9.270970344543457,1.899999976158142,7.599999904632568,14.399999618530273,0.0,,,86.0,81.05267333984375,,138.88925170898438,,,191.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,4429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203004700,"Apr 27, 2021, 12:45:30 PM",painful run-walk,Run,"My hips, knees, shins, ankles, feet are dead. I guess that’s what happens when you spend the weekend hiking for 20 miles 🙃 I have zero regrets",1965,4.68,174.0,14,false,,activities/5544185438.fit.gz,,,1965.0,1757.0,4685.7998046875,4.199999809265137,2.6669323444366455,7.945378303527832,4.445380210876465,2.299999952316284,7.599999904632568,14.199999809265137,0.07469375431537628,,,83.0,71.57073211669922,,132.5248260498047,,,249.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,4702.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218532356,"Apr 30, 2021, 2:53:43 PM",windy windy windy,Run,"",1849,4.67,,,false,,activities/5218532356.gpx,,,1849.0,1572.0,4674.7998046875,6.699999809265137,2.9737913608551025,11.064762115478516,7.564762115478516,2.299999952316284,9.0,17.399999618530273,0.07486951351165771,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4707.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245761742,"May 5, 2021, 12:20:48 PM",back to my fav loop,Run,,2213,6.86,,,false,,activities/5245761742.gpx,,,2213.0,2094.0,6863.7998046875,9.0,3.277841567993164,13.629924774169922,13.629924774169922,2.299999952316284,7.599999904632568,9.600000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6881.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268210233,"May 9, 2021, 1:30:11 PM",humidity will be the death of me,Run,warm up,1145,3.44,187.0,39,false,,activities/5612655662.fit.gz,,,1145.0,1024.0,3439.699951171875,4.199999809265137,3.359081983566284,35.90523910522461,66.0,126.80000305175781,164.39999389648438,9.300000190734863,-0.877983570098877,,,84.0,80.34303283691406,,163.248779296875,,,203.0,,,39.0,,,,,,,,,,,0.0,,0.0,,1.0,3444.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268641781,"May 9, 2021, 1:51:59 PM","Nashville, you sweet SOB",Run,"lots and lots of photos this sweet, sweet morn",1572,3.67,190.0,68,false,,activities/5613105754.fit.gz,,,1572.0,1092.0,3671.699951171875,4.300000190734863,3.3623626232147217,14.613333702087402,43.0,123.9000015258789,130.6999969482422,4.300000190734863,0.010894136503338814,,,114.0,81.25418853759766,,179.41835021972656,,,238.0,,,68.0,,,,,,,,,,,0.0,,0.0,,1.0,3683.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268642465,"May 9, 2021, 2:20:40 PM",dead,Run,cool downnnnn,1502,3.59,188.0,67,false,,activities/5613106560.fit.gz,,,1502.0,1345.0,3594.89990234375,4.300000190734863,2.672788143157959,46.45083236694336,73.0,132.89999389648438,160.8000030517578,7.900000095367432,0.4311663806438446,,,122.0,72.9367446899414,,170.39686584472656,,,269.0,,,67.0,,,,,,,,,,,0.0,,0.0,,1.0,3698.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290250047,"May 13, 2021, 1:58:52 PM",it’s a bajillion degrees,Run,deconstructed 3 w/ .75 cool down,2367,6.03,188.0,51,false,,activities/5635752721.fit.gz,,,2367.0,1711.0,6031.2998046875,5.199999809265137,3.525014638900757,13.180832862854004,88.0,2.299999952316284,7.599999904632568,11.800000190734863,0.02155422605574131,,,109.0,80.88207244873047,,156.19273376464844,,,311.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,6043.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314492539,"May 17, 2021, 9:27:22 PM",perks of finding new music?,Run,"Umm OKAY, don’t know where this came from",1479,3.72,200.0,38,false,,activities/5661077012.fit.gz,,,1479.0,958.0,3720.800048828125,5.599999904632568,3.883924961090088,3.680000066757202,81.0,2.299999952316284,7.099999904632568,14.399999618530273,-0.0833154171705246,,,95.0,81.46681213378906,,166.9906005859375,,,192.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325690161,"May 19, 2021, 8:33:20 PM",UB strength,Weight Training,"",2972,0,145.0,8,false,,activities/5672663669.fit.gz,,,2972.0,2972.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,105.47644805908203,,,203.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328238058,"May 20, 2021, 11:21:08 AM",watch-suggested recovery,Run,Supposed to be recovery run for 24min at 9:50’s... oopsie,2025,4.70,180.0,49,false,,activities/5675307430.fit.gz,,,2025.0,1473.0,4704.2998046875,4.599999904632568,3.1936862468719482,14.400238037109375,106.0,0.5,7.599999904632568,13.699999809265137,0.004251429345458746,,,86.0,80.06974792480469,,160.4774169921875,,,279.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,4723.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340027955,"May 22, 2021, 3:24:09 PM",watch-suggested 46min @8:30-9,Run,"@the man who let me pace off him for the second half of the run: you are a life saver
@the man who purposefully elbowed me on the sidewalk at mile 5.1: why

Heat got me SWOLlen - sausage fingers in pic🙃",3304,8.54,200.0,173,false,,activities/5687611382.fit.gz,,,3304.0,2761.0,8548.7998046875,4.900000095367432,3.096269369125366,9.349841117858887,127.0,2.299999952316284,7.400000095367432,47.099998474121094,-0.003509264439344406,,,109.0,76.82058715820312,,181.2874755859375,,,568.0,,,173.0,,,,,,,,,,,0.0,,0.0,,1.0,8566.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347908926,"May 23, 2021, 6:06:18 PM",Afternoon Walk,Walk,,3524,2.89,129.0,6,false,,activities/5695838080.fit.gz,,,3524.0,2089.0,2889.800048828125,4.5,1.3833413124084473,22.05411720275879,419.0,4.699999809265137,24.399999618530273,43.5,-0.5709737539291382,,,82.0,53.554203033447266,,113.01806640625,,,215.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355201466,"May 23, 2021, 8:06:09 PM",Afternoon Walk,Walk,,3424,4.06,120.0,9,false,,activities/5703453755.fit.gz,,,3424.0,3222.0,4062.800048828125,4.400000095367432,1.2609559297561646,7.108216762542725,854.0,12.199999809265137,25.100000381469727,4.0,-0.3002855181694031,,,58.0,52.497310638427734,,108.86621856689453,,,245.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360842797,"May 26, 2021, 11:16:38 AM","yes mom, I put sunscreen on this time",Run,"Base run: 33min at 8:35
",2366,6.45,193.0,84,false,,activities/5709303458.fit.gz,,,2366.0,1983.0,6454.5,5.0,3.2549169063568115,14.335000038146973,131.0,0.5,7.5,16.399999618530273,0.004647919908165932,,,85.0,80.23959350585938,,166.74014282226562,,,376.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,6476.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373181223,"May 28, 2021, 5:15:42 PM",recovery run!,Run,"",1582,4.40,177.0,37,false,,activities/5722139858.fit.gz,,,1582.0,1442.0,4400.5,5.199999809265137,3.051664352416992,3.7200000286102295,74.0,2.299999952316284,7.599999904632568,13.199999809265137,-0.0636291354894638,,,87.0,77.71366119384766,,153.2395477294922,,,245.0,,,37.0,,,,,,,,,,,0.0,,0.0,,1.0,4404.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373181245,"May 28, 2021, 5:43:29 PM",dynamic stretching! active recovery! we love to see it!,Run,"",875,1.22,160.0,6,false,,activities/5722139939.fit.gz,,,875.0,452.0,1222.699951171875,6.699999809265137,2.7050883769989014,0.0,25.0,2.700000047683716,2.799999952316284,0.5,0.008178621530532837,,,102.0,73.10057830810547,,143.0518035888672,,,132.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,1222.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395563787,"Jun 1, 2021, 4:31:10 PM",overheating big time,Run,Base run 36min @ 8-8:30s,2573,7.00,193.0,108,false,,activities/5745504968.fit.gz,,,2573.0,2163.0,7000.0,5.199999809265137,3.23624587059021,12.493095397949219,137.0,1.899999976158142,7.699999809265137,9.600000381469727,0.027142856270074844,,,87.0,79.08794403076172,,171.39076232910156,,,408.0,,,108.0,,,,,,,,,,,0.0,,0.0,,1.0,7017.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433880792,"Jun 8, 2021, 10:09:41 AM",week 1 - HM training! 😬,Run,"Walk .5, run 2 easy, walk .5",2209,4.90,192.0,54,false,,activities/5785547238.fit.gz,,,2209.0,2207.0,4908.7998046875,4.0,2.224195718765259,11.433928489685059,187.0,2.299999952316284,7.599999904632568,12.899999618530273,0.01018578838557005,,,83.0,66.90253448486328,,150.8204345703125,,,316.0,,,54.0,,,,,,,,,,,0.0,,0.0,,1.0,4923.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445788114,"Jun 10, 2021, 10:58:17 AM",warm up-tempo-cool down,Run,"0.7mi warm up, 3mile “tempo” run with hills, 0.8mi cool down",2665,7.24,198.0,118,false,,activities/5797962588.fit.gz,,,2665.0,2160.0,7242.5,4.900000095367432,3.3530092239379883,38.99071502685547,153.0,2.5,23.200000762939453,14.100000381469727,-0.03589920699596405,,,85.0,80.13090515136719,,175.35403442382812,,,413.0,,,118.0,,,,,,,,,,,0.0,,0.0,,1.0,7355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457326571,"Jun 12, 2021, 1:39:01 PM",easy paced 4mi,Run,"",2343,6.59,184.0,90,false,,activities/5809984119.fit.gz,,,2343.0,2058.0,6595.0,4.400000095367432,3.2045674324035645,11.186785697937012,110.0,2.299999952316284,7.599999904632568,7.0,0.004548900760710239,,,86.0,79.55963897705078,,166.44021606445312,,,369.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,6605.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5470585073,"Jun 14, 2021, 7:44:56 PM",new fit courtesy of me momma,Run,"Meant to be a Sunday 4mi long run with strides, but yesterday was a tad rough physically...",2973,7.99,186.0,119,false,,activities/5823810239.fit.gz,,,2973.0,2414.0,7997.5,5.5,3.3129661083221436,11.354999542236328,214.0,2.299999952316284,7.599999904632568,37.099998474121094,0.006251953542232513,,,88.0,79.00337219238281,,169.4383544921875,,,433.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,8014.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476593614,"Jun 15, 2021, 9:30:20 PM",“easy” 2mi,Run,"",1333,3.25,183.0,38,false,,activities/5830035803.fit.gz,,,1333.0,905.0,3250.0,5.800000190734863,3.591160297393799,8.449841499328613,43.0,2.299999952316284,7.400000095367432,15.0,-0.0615384615957737,,,85.0,78.92342376708984,,164.9966583251953,,,163.0,,,38.0,,,,,,,,,,,0.0,,0.0,,1.0,3256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
